a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
17	32	P9	268-G29	2309	0.88527	0.000001	0	0.028433	0.000012	0.059533	0.002348	0.024404	0	0.00177	0.086285	0.052848	0.00118	0.001174	0.000006	0.024404	0	0.024404	0.070747	0.01555	-2889.361842	130	-1	0.558809	"5.723869e-01,1.439843e-01,2.210046e-02,1.429110e-01,6.037335e-02,1.159537e-02,2.540474e-02,1.490961e-02,6.334283e-03"	0.786857	0.167283	-0.079782	-3198.233317	9
17	33	P9	268-G266	4034	0.868006	0	0	0.04499	0	0.031556	0.001992	0.053455	0	0.001494	0.087003	0.098445	0.000996	0.000996	0	0.053455	0	0.053455	0.09372	-0.006717	-5117.130082	106	-1	0.976283	"5.626721e-01,1.386150e-01,2.789437e-02,1.535612e-01,5.608376e-02,1.162757e-02,2.794082e-02,1.541094e-02,6.194197e-03"	0.995568	0.149537	-0.128857	-5626.560138	9
17	34	P9	268-G261	4051	0.801852	0.000001	0	0.107267	0	0.090871	0	0.000009	0	0.000001	0.09088	0.107276	0	0	0	0.000009	0	0.000009	0.099079	-0.008198	-5186.431261	54	-1	0.980397	"5.528167e-01,1.466746e-01,2.943242e-02,1.514058e-01,5.286216e-02,1.699795e-02,2.783897e-02,1.579585e-02,6.175508e-03"	1.08341	0.136192	-0.141275	-5751.073806	6
17	35	P9	268-G275	4061	0.871889	0	0	0.037114	0.000002	0.034532	0	0.056463	0	0.000001	0.090995	0.093579	0.000001	0	0.000001	0.056463	0	0.056463	0.092288	-0.001291	-5134.082489	82	-1	0.982817	"5.654761e-01,1.373874e-01,2.692136e-02,1.455491e-01,6.142568e-02,1.347361e-02,2.812732e-02,1.558855e-02,6.050910e-03"	0.896183	0.167351	-0.111927	-5674.995056	6
17	36	P9	B02	3186	0.84296	0	0	0.077736	0	0.078947	0	0.00035	0.000006	0.000006	0.079304	0.078093	0.000006	0.000006	0.000006	0.00035	0.000006	0.000357	0.078698	0.000605	-4036.897863	126	-1	0.771055	"5.597726e-01,1.432891e-01,2.497465e-02,1.520788e-01,5.508287e-02,1.591241e-02,2.895976e-02,1.498634e-02,4.943508e-03"	0.97915	0.144878	-0.120949	-4500.708533	9
17	37	P9	B06	3833	0.845773	0.000008	0	0.067057	0	0.073423	0	0.005598	0.008141	0.008145	0.087162	0.080796	0.008143	0.008141	0.008141	0.005598	0.008141	0.013739	0.083983	0.003183	-4765.251378	74	-1	0.927638	"5.711023e-01,1.363865e-01,2.298028e-02,1.513469e-01,5.311732e-02,1.542532e-02,2.561672e-02,1.548855e-02,8.536206e-03"	0.914899	0.144638	-0.103739	-5335.084312	9
17	38	P9	281-G39	3642	0.811686	0	0	0.096013	0	0.076312	0.0112	0.00479	0	0.0084	0.092301	0.100803	0.0056	0.0056	0	0.00479	0	0.00479	0.102152	-0.009851	-4662.257206	86	-1	0.881413	"5.639960e-01,1.377775e-01,2.718824e-02,1.483944e-01,5.671991e-02,1.494807e-02,2.802798e-02,1.754519e-02,5.402661e-03"	0.973489	0.151706	-0.124304	-5151.657328	7
17	39	P9	B27	2401	0.929849	0.008264	0.00023	0.000478	0	0.032888	0	0.02829	0	0.004362	0.061179	0.028768	0.002181	0	0	0.028521	0	0.028521	0.049336	0.016205	-3100.143051	110	-1	0.581075	"5.533450e-01,1.478500e-01,2.351688e-02,1.477975e-01,7.176599e-02,1.264730e-02,2.545917e-02,1.296438e-02,4.653790e-03"	0.682441	0.193839	-0.056339	-3405.366861	9
17	40	P9	274-G89	4004	0.841001	0	0	0.070681	0	0.070392	0	0.017926	0	0	0.088319	0.088607	0	0	0	0.017926	0	0.017926	0.088463	-0.000144	-5097.342915	94	-1	0.969022	"5.584510e-01,1.401348e-01,3.013344e-02,1.510261e-01,5.772262e-02,1.245372e-02,2.697599e-02,1.763170e-02,5.470588e-03"	0.989377	0.152562	-0.129373	-5654.634288	9
17	41	P9	281-G118	4040	0.902212	0.000089	0	0.014525	0	0.08216	0.001004	0.00001	0	0.000797	0.083174	0.014535	0.000524	0.000502	0	0.00001	0	0.00001	0.049401	0.033818	-5076.36908	66	-1	0.977735	"5.560555e-01,1.520867e-01,1.973002e-02,1.454204e-01,6.461994e-02,1.276764e-02,2.461962e-02,1.910620e-02,5.593993e-03"	0.686315	0.172905	-0.052504	-5647.61655	9
17	42	P9	B13	4060	0.855146	0	0	0.058574	0	0.086121	0	0.000159	0.000001	0.000001	0.08628	0.058733	0.000001	0.000001	0.000001	0.000159	0.000001	0.00016	0.072507	0.013774	-5110.696462	94	-1	0.982575	"5.585159e-01,1.470873e-01,2.388910e-02,1.509286e-01,5.867114e-02,1.155301e-02,2.736746e-02,1.779239e-02,4.195035e-03"	0.873625	0.154961	-0.098587	-5653.040572	6
17	43	P9	B12	4052	0.841582	0	0	0.069502	0	0.059368	0	0.029548	0	0.000001	0.088916	0.09905	0	0	0	0.029548	0	0.029549	0.093983	-0.005067	-5179.875551	70	-1	0.980639	"5.552245e-01,1.438208e-01,3.039058e-02,1.477412e-01,5.755148e-02,1.548439e-02,2.871308e-02,1.608996e-02,4.983994e-03"	1.02697	0.150564	-0.138408	-5739.230223	6
17	44	P9	B14	4033	0.89163	0	0	0.020165	0	0.036291	0	0.051913	0	0	0.088204	0.072079	0	0	0	0.051913	0	0.051913	0.080142	0.008063	-5026.47175	86	-1	0.976041	"5.651239e-01,1.376471e-01,2.568747e-02,1.504179e-01,5.993533e-02,1.138961e-02,2.910942e-02,1.464407e-02,6.045253e-03"	0.914267	0.162472	-0.114428	-5608.795492	6
17	45	P9	B15	4047	0.834844	0	0	0.071111	0.006017	0.066916	0	0.020112	0.001	0.005514	0.088028	0.09824	0.004009	0.001	0.004009	0.020112	0.001	0.021112	0.096143	-0.002097	-5143.816035	82	-1	0.979429	"5.617942e-01,1.420281e-01,2.580706e-02,1.487561e-01,5.518656e-02,1.702959e-02,2.841098e-02,1.484199e-02,6.145418e-03"	0.98245	0.146432	-0.12297	-5691.131072	6
17	46	P9	B19	4026	0.856353	0.000004	0	0.05307	0.006974	0.067297	0	0.016301	0.000001	0.005234	0.083599	0.076346	0.003489	0.000001	0.003488	0.016301	0.000001	0.016302	0.083462	0.007114	-5106.807809	70	-1	0.974347	"5.634952e-01,1.395163e-01,2.568625e-02,1.453627e-01,6.272657e-02,1.435596e-02,2.665888e-02,1.674418e-02,5.453934e-03"	0.834497	0.170303	-0.095063	-5649.396609	7
17	47	P9	B23	4045	0.855832	0	0	0.044314	0.007931	0.048374	0	0.04355	0	0.005948	0.091923	0.095794	0.003965	0	0.003965	0.04355	0	0.04355	0.097824	0.00203	-5129.899338	78	-1	0.978945	"5.617255e-01,1.423362e-01,2.444528e-02,1.498062e-01,5.762937e-02,1.339889e-02,2.930351e-02,1.326401e-02,8.091066e-03"	0.932663	0.154687	-0.114887	-5659.007833	6
17	48	P9	B18	4013	0.847941	0	0	0.063307	0	0.052134	0	0.036617	0.000001	0.000001	0.088752	0.099925	0.000001	0.000001	0.000001	0.036617	0.000001	0.036618	0.094338	-0.005587	-5045.00657	78	-1	0.9712	"5.675993e-01,1.351189e-01,2.634928e-02,1.489690e-01,5.799927e-02,1.394453e-02,2.985264e-02,1.344785e-02,6.719234e-03"	0.969011	0.157743	-0.127268	-5587.528485	6
17	49	P9	B16	4051	0.788043	0	0	0.11526	0.008802	0.087861	0.000002	0.00003	0.000002	0.006605	0.087896	0.124093	0.004404	0.000003	0.004402	0.000031	0.000002	0.000032	0.110397	-0.013699	-5110.525215	62	-1	0.980397	"5.631302e-01,1.394447e-01,2.584739e-02,1.536828e-01,4.951029e-02,1.906275e-02,2.835652e-02,1.471305e-02,6.252284e-03"	1.094801	0.129912	-0.138282	-5670.92896	6
17	50	P9	B21	3830	0.865126	0.000004	0	0.048898	0	0.082257	0	0.000688	0.003027	0.003029	0.085972	0.052613	0.003028	0.003027	0.003027	0.000688	0.003027	0.003715	0.069294	0.016679	-4918.031896	90	-1	0.926912	"5.484908e-01,1.560688e-01,2.517402e-02,1.457028e-01,6.021198e-02,1.535311e-02,2.784526e-02,1.590096e-02,5.252349e-03"	0.880544	0.155971	-0.101062	-5463.084567	7
17	51	P9	B17	4060	0.845872	0.00001	0	0.065946	0.000002	0.037919	0	0.050251	0	0.000007	0.08817	0.1162	0.000004	0	0.000001	0.050251	0	0.050251	0.102191	-0.014014	-5147.116459	70	-1	0.982575	"5.665970e-01,1.345146e-01,2.691597e-02,1.481371e-01,5.883348e-02,1.477360e-02,3.013325e-02,1.427204e-02,5.822872e-03"	0.969673	0.15955	-0.128713	-5678.092795	6
17	52	P9	B11	4048	0.846844	0	0	0.064555	0	0.062112	0	0.026488	0.000001	0.000001	0.088601	0.091043	0.000001	0.000001	0.000001	0.026488	0.000001	0.026488	0.089822	-0.001221	-5143.215695	90	-1	0.979671	"5.579900e-01,1.436410e-01,2.808395e-02,1.483431e-01,5.928007e-02,1.377808e-02,3.056541e-02,1.344160e-02,4.876745e-03"	0.989361	0.156887	-0.132534	-5684.561844	6
17	53	P9	B20	4053	0.901232	0	0	0.011597	0	0.009062	0	0.078109	0	0	0.087172	0.089706	0	0	0	0.078109	0	0.078109	0.088439	-0.001267	-5073.902507	94	-1	0.980881	"5.666727e-01,1.388769e-01,2.546686e-02,1.470622e-01,5.838385e-02,1.476617e-02,2.904987e-02,1.084357e-02,8.877880e-03"	0.933764	0.15949	-0.118253	-5643.689384	6
17	54	P9	287-G13	3069	0.854095	0.000053	0	0.073432	0	0.064542	0	0.007877	0	0.000027	0.072419	0.08131	0.000014	0	0	0.007877	0	0.007877	0.076891	-0.004445	-3899.269259	126	-1	0.74274	"5.606878e-01,1.384211e-01,2.759612e-02,1.461152e-01,6.415273e-02,1.552374e-02,2.615465e-02,1.718211e-02,4.166649e-03"	0.837856	0.172922	-0.097293	-4322.793891	7
17	55	P9	281-G11	3459	0.846607	0.000013	0	0.062754	0	0.07424	0	0.016385	0.000001	0.000008	0.090626	0.07914	0.000004	0.000001	0.000001	0.016385	0.000001	0.016386	0.084889	0.005743	-4327.930434	70	-1	0.837125	"5.693993e-01,1.363129e-01,2.518480e-02,1.520395e-01,5.438550e-02,1.223567e-02,2.749059e-02,1.771358e-02,5.238180e-03"	0.968556	0.146601	-0.119336	-4808.954876	9
17	56	P9	281-G225	4059	0.894729	0	0	0.016482	0.000002	0.020197	0.001838	0.066751	0.000001	0.001381	0.088787	0.083235	0.000921	0.00092	0.000002	0.066751	0.000001	0.066752	0.086931	0.001858	-5082.223139	94	-1	0.982333	"5.676237e-01,1.371039e-01,2.546063e-02,1.483332e-01,5.980513e-02,1.218877e-02,2.879008e-02,1.419664e-02,6.497981e-03"	0.907125	0.163369	-0.112871	-5630.103561	6
18	19	P6	P11	4051	0.865035	0.000064	0	0.062607	0	0.030408	0	0.041886	0	0.000032	0.072294	0.104493	0.000016	0	0	0.041886	0	0.041886	0.088425	-0.016099	-5103.901392	94	-1	0.980397	"5.674709e-01,1.350291e-01,2.888723e-02,1.452746e-01,6.223248e-02,1.561301e-02,2.624144e-02,1.406661e-02,5.184535e-03"	0.88585	0.170448	-0.110542	-5669.948681	6
18	20	P6	P1	4041	0.926191	0.000042	0.001612	0.000002	0	0.043795	0	0.026241	0.002117	0.003751	0.072153	0.02836	0.002934	0.002117	0.002117	0.027854	0.002117	0.029971	0.05189	0.021897	-5064.224553	94	-1	0.977977	"5.599647e-01,1.522966e-01,2.016530e-02,1.427417e-01,6.801889e-02,1.118855e-02,2.547348e-02,1.261770e-02,7.533123e-03"	0.670972	0.186617	-0.051131	-5621.588119	9
18	21	P6	P10	4067	0.90478	0	0	0.022525	0	0.061159	0.000013	0.011522	0	0.00001	0.072694	0.034048	0.000007	0.000007	0	0.011522	0	0.011522	0.053377	0.019317	-5075.533609	106	-1	0.984269	"5.641054e-01,1.457241e-01,2.256978e-02,1.459408e-01,6.131068e-02,1.478496e-02,2.660466e-02,1.578330e-02,3.176390e-03"	0.802053	0.165077	-0.083259	-5666.643903	6
18	22	P6	P15	4066	0.850966	0.000023	0	0.069365	0.003157	0.076344	0.000145	0	0	0.002488	0.07649	0.072522	0.001657	0.000073	0.001579	0	0	0.000001	0.076168	0.00349	-4999.370799	62	-1	0.984027	"5.743484e-01,1.382848e-01,1.920721e-02,1.527187e-01,5.351809e-02,1.583404e-02,2.530733e-02,1.439177e-02,6.389663e-03"	0.831766	0.146327	-0.082918	-5564.600621	6
18	23	P6	P16	4055	0.882995	0	0	0.04102	0	0.023485	0.01265	0.03985	0	0.009487	0.075985	0.08087	0.006325	0.006325	0	0.03985	0	0.03985	0.084752	-0.008767	-5118.301265	94	-1	0.981365	"5.634867e-01,1.430345e-01,2.634918e-02,1.464450e-01,6.095061e-02,1.379226e-02,2.614000e-02,1.465561e-02,5.146160e-03"	0.861176	0.164546	-0.100102	-5673.989336	7
18	24	P6	P17	4039	0.800441	0	0.000004	0.124527	0.005812	0.05297	0	0.01624	0.000005	0.004368	0.069216	0.146585	0.002913	0.000005	0.002911	0.016244	0.000005	0.016249	0.11081	-0.035778	-4978.833167	62	-1	0.977493	"5.774687e-01,1.300646e-01,2.479867e-02,1.513649e-01,5.109421e-02,2.055008e-02,2.858039e-02,9.888845e-03,6.189542e-03"	1.044718	0.139889	-0.134435	-5553.298559	5
18	25	P6	B08	3276	0.863535	0.000004	0	0.061628	0	0.072765	0	0.002068	0	0.000002	0.074834	0.063697	0.000001	0	0	0.002068	0	0.002069	0.069267	0.005569	-4044.139429	90	-1	0.792836	"5.799258e-01,1.339184e-01,2.237180e-02,1.457165e-01,5.945781e-02,1.513138e-02,2.598822e-02,1.514646e-02,2.343605e-03"	0.81335	0.165957	-0.086893	-4508.084824	7
18	26	P6	B07	3146	0.897481	0	0	0.04357	0	0.023266	0.000076	0.035607	0	0.000057	0.058949	0.079177	0.000038	0.000038	0	0.035607	0	0.035607	0.069101	-0.010152	-3983.777522	70	-1	0.761375	"5.587027e-01,1.441613e-01,2.753436e-02,1.511502e-01,6.043914e-02,1.532644e-02,2.517217e-02,1.156906e-02,5.944686e-03"	0.87206	0.161208	-0.101502	-4429.565776	7
18	27	P6	B10	4006	0.837626	0.00001	0	0.092514	0.000006	0.069827	0	0.000017	0	0.00001	0.069844	0.092537	0.000006	0	0.000003	0.000017	0	0.000018	0.081199	-0.011344	-5034.317434	82	-1	0.969506	"5.664044e-01,1.414907e-01,2.373385e-02,1.498930e-01,5.655240e-02,1.691929e-02,2.644846e-02,1.310465e-02,5.453233e-03"	0.887359	0.15219	-0.100831	-5600.52198	7
18	28	P6	B04	3723	0.928666	0	0	0.000836	0	0.027522	0	0.042975	0.000001	0.000001	0.070498	0.043812	0.000001	0.000001	0.000001	0.042975	0.000001	0.042976	0.057155	0.013343	-4636.783363	134	-1	0.901016	"5.691736e-01,1.430527e-01,2.424708e-02,1.420515e-01,6.378956e-02,1.433921e-02,2.711813e-02,1.333287e-02,2.895324e-03"	0.805229	0.175178	-0.088431	-5155.511285	6
18	29	P6	268-G18	4037	0.830121	0	0	0.09485	0	0.045789	0	0.029239	0	0	0.075028	0.12409	0	0	0	0.029239	0	0.029239	0.099559	-0.024531	-5039.319649	82	-1	0.977009	"5.689040e-01,1.353894e-01,2.838688e-02,1.517981e-01,5.374360e-02,1.611852e-02,2.783704e-02,1.338492e-02,4.437602e-03"	1.046151	0.144118	-0.138395	-5607.922016	6
18	30	P6	B09	3730	0.894264	0	0	0.020168	0	0.058086	0	0.027482	0	0	0.085568	0.04765	0	0	0	0.027482	0	0.027482	0.066609	0.018959	-4698.184586	98	-1	0.902711	"5.571692e-01,1.553086e-01,2.311362e-02,1.468684e-01,5.641163e-02,1.487933e-02,2.809719e-02,1.166972e-02,6.482374e-03"	0.907806	0.148476	-0.104201	-5239.105383	9
18	31	P6	268-G24	3969	0.90257	0	0	0.029182	0	0.020628	0.003416	0.044122	0.000082	0.002644	0.068248	0.073386	0.00179	0.00179	0.000082	0.044122	0.000082	0.044204	0.072525	-0.004277	-5022.751482	110	-1	0.960552	"5.608879e-01,1.457260e-01,2.530816e-02,1.479765e-01,5.991332e-02,1.551813e-02,2.504504e-02,1.241925e-02,7.205711e-03"	0.840434	0.16106	-0.092404	-5592.256223	6
18	32	P6	268-G29	2306	0.888139	0.000634	0	0.048257	0	0.059205	0.003766	0	0	0.003142	0.062971	0.048257	0.002042	0.001883	0	0	0	0	0.057814	0.005474	-2925.18821	154	-1	0.558083	"5.654246e-01,1.448639e-01,1.811989e-02,1.517422e-01,5.858905e-02,1.679699e-02,2.337722e-02,1.678676e-02,4.299486e-03"	0.708274	0.15763	-0.054553	-3223.216766	9
18	33	P6	268-G266	4025	0.831917	0.000001	0	0.099391	0.000001	0.068681	0.000003	0.000005	0	0.000004	0.068689	0.099398	0.000003	0.000002	0.000001	0.000005	0	0.000006	0.084046	-0.015355	-5072.456239	58	-1	0.974105	"5.633244e-01,1.449690e-01,2.385148e-02,1.543897e-01,5.168136e-02,1.699907e-02,2.713844e-02,1.317613e-02,4.470393e-03"	0.986621	0.135816	-0.11619	-5591.530491	6
18	34	P6	268-G261	4052	0.822251	0.000009	0.000009	0.106403	0	0.067797	0.00171	0.000541	0.00128	0.002576	0.071328	0.108225	0.002141	0.002135	0.00128	0.00055	0.00128	0.00183	0.090645	-0.019303	-5147.200393	70	-1	0.980639	"5.625551e-01,1.418037e-01,2.733713e-02,1.470404e-01,5.716391e-02,1.887403e-02,2.449410e-02,1.456770e-02,6.163936e-03"	0.906712	0.152797	-0.106498	-5704.909984	6
18	35	P6	268-G275	4061	0.834852	0	0	0.093383	0	0.071338	0	0.000419	0.000009	0.000009	0.071765	0.09381	0.000009	0.000009	0.000009	0.000419	0.000009	0.000428	0.082788	-0.011023	-5117.0755	118	-1	0.982817	"5.643679e-01,1.417053e-01,2.572267e-02,1.488294e-01,5.792619e-02,1.606763e-02,2.592261e-02,1.484347e-02,4.614831e-03"	0.89157	0.15526	-0.103738	-5664.875587	6
18	36	P6	B02	3181	0.89834	0	0	0.034753	0	0.025264	0	0.041644	0	0	0.066907	0.076397	0	0	0	0.041644	0	0.041644	0.071652	-0.004745	-4013.486484	102	-1	0.769845	"5.655402e-01,1.393743e-01,2.494409e-02,1.474480e-01,6.247728e-02,1.516437e-02,2.673651e-02,1.256778e-02,5.747460e-03"	0.82719	0.170593	-0.093022	-4461.497214	9
18	37	P6	B06	3829	0.866137	0.021783	0.001553	0.039337	0	0.019204	0.004728	0.047258	0	0.015991	0.07119	0.086595	0.008586	0.002364	0	0.048812	0	0.048812	0.093701	-0.010066	-4766.236176	110	-1	0.92667	"5.781662e-01,1.288825e-01,2.526519e-02,1.445556e-01,6.204042e-02,1.661066e-02,2.306962e-02,1.500202e-02,6.407849e-03"	0.779086	0.17556	-0.080696	-5320.223684	6
18	38	P6	281-G39	3641	0.861885	0.000001	0	0.070654	0	0.037557	0	0.029902	0	0.000001	0.06746	0.100557	0	0	0	0.029903	0	0.029903	0.084009	-0.016548	-4591.34146	62	-1	0.881171	"5.702018e-01,1.383012e-01,2.450728e-02,1.438306e-01,6.090560e-02,1.752097e-02,2.740306e-02,1.195045e-02,5.379029e-03"	0.852308	0.167547	-0.099016	-5096.530503	9
18	39	P6	B27	2398	0.916284	0.000012	0	0.022705	0	0.059566	0.00001	0.001422	0	0.000014	0.060999	0.024128	0.000008	0.000005	0	0.001422	0	0.001423	0.042575	0.01843	-3093.918767	94	-1	0.580348	"5.518508e-01,1.568593e-01,2.277802e-02,1.496785e-01,6.389462e-02,1.309189e-02,2.511162e-02,1.218237e-02,4.552844e-03"	0.74951	0.168276	-0.069375	-3402.871211	9
18	40	P6	274-G89	3999	0.835267	0	0	0.085653	0.001232	0.077683	0	0.000164	0.000001	0.000925	0.077849	0.08705	0.000617	0.000001	0.000617	0.000164	0.000001	0.000165	0.083065	-0.003985	-5068.366653	90	-1	0.967812	"5.607579e-01,1.441721e-01,2.772067e-02,1.461951e-01,5.828969e-02,1.701924e-02,2.903316e-02,1.340674e-02,3.405364e-03"	0.973651	0.154391	-0.126249	-5630.352986	6
18	41	P6	281-G118	4034	0.934146	0	0	0.000738	0	0.045232	0	0.019884	0.000001	0.000001	0.065116	0.020622	0.000001	0.000001	0.000001	0.019884	0.000001	0.019884	0.042869	0.022247	-5025.877056	174	-1	0.976283	"5.555411e-01,1.553019e-01,2.235411e-02,1.435969e-01,6.658626e-02,1.241660e-02,2.679791e-02,1.367247e-02,3.732651e-03"	0.738171	0.177972	-0.069229	-5624.622829	6
18	42	P6	B13	4056	0.876056	0.000008	0	0.048973	0	0.067136	0.000035	0.007791	0	0.000031	0.074963	0.056764	0.00002	0.000018	0	0.007791	0	0.007791	0.065885	0.009082	-5078.225931	78	-1	0.981607	"5.643500e-01,1.459713e-01,2.239765e-02,1.478517e-01,6.092900e-02,1.281107e-02,2.505913e-02,1.666431e-02,3.965858e-03"	0.778887	0.164338	-0.076343	-5617.265086	6
18	43	P6	B12	4053	0.822097	0.000026	0.000001	0.102566	0.000275	0.075032	0	0.000003	0.000001	0.000221	0.075035	0.102844	0.000145	0.000001	0.000138	0.000004	0.000001	0.000004	0.089091	-0.013767	-5149.259617	78	-1	0.980881	"5.604833e-01,1.437597e-01,2.802731e-02,1.467514e-01,5.686158e-02,1.863977e-02,2.501212e-02,1.602569e-02,4.439166e-03"	0.932782	0.150342	-0.112138	-5702.663155	6
18	44	P6	B14	4032	0.881099	0.004018	0.00084	0.037045	0	0.042917	0	0.034081	0	0.002849	0.076998	0.071126	0.001425	0	0	0.034921	0	0.034921	0.076911	0.002936	-4989.596064	114	-1	0.975799	"5.753515e-01,1.342620e-01,2.274619e-02,1.461998e-01,6.139509e-02,1.384235e-02,2.447749e-02,1.565232e-02,6.073272e-03"	0.769177	0.171888	-0.076378	-5557.312635	6
18	45	P6	B15	4044	0.852555	0	0	0.072209	0	0.044002	0	0.031232	0.000001	0.000001	0.075235	0.103442	0.000001	0.000001	0.000001	0.031232	0.000001	0.031233	0.089339	-0.014103	-5120.937741	74	-1	0.978703	"5.651874e-01,1.389517e-01,2.851326e-02,1.475268e-01,5.893059e-02,1.531241e-02,2.604711e-02,1.383027e-02,5.700421e-03"	0.925841	0.159194	-0.115784	-5675.008858	6
18	46	P6	B19	4023	0.858578	0	0	0.068231	0	0.061357	0.001422	0.010411	0	0.001067	0.073191	0.078643	0.000711	0.000711	0	0.010411	0	0.010411	0.076628	-0.003437	-5075.621576	98	-1	0.973621	"5.590590e-01,1.449915e-01,2.817735e-02,1.519123e-01,5.673260e-02,1.342249e-02,2.432159e-02,1.693239e-02,4.450804e-03"	0.925375	0.149392	-0.109514	-5647.699461	6
18	47	P6	B23	4039	0.828014	0	0	0.086542	0.009419	0.075528	0	0.000001	0.000496	0.007561	0.076026	0.096458	0.005206	0.000496	0.005206	0.000001	0.000496	0.000498	0.090951	-0.005507	-5092.828573	142	-1	0.977493	"5.609973e-01,1.466037e-01,2.398349e-02,1.538814e-01,5.160847e-02,1.679137e-02,2.631417e-02,1.437134e-02,5.448663e-03"	0.974601	0.13512	-0.112648	-5636.984024	6
18	48	P6	B18	4011	0.854516	0.000016	0.000001	0.066925	0.001469	0.038738	0.011528	0.026808	0	0.009757	0.077073	0.095202	0.006503	0.005764	0.000735	0.026809	0	0.026809	0.092645	-0.014094	-5019.092303	190	-1	0.970716	"5.733376e-01,1.349644e-01,2.439040e-02,1.491338e-01,5.676670e-02,1.546574e-02,2.281521e-02,1.591065e-02,7.215555e-03"	0.831572	0.15652	-0.087748	-5550.21729	6
18	49	P6	B16	4043	0.821349	0.001129	0.000008	0.106338	0.000003	0.053779	0.000002	0.017393	0	0.000576	0.071174	0.123733	0.000288	0.000001	0.000001	0.017401	0	0.017401	0.098028	-0.026279	-5075.417546	86	-1	0.978461	"5.738290e-01,1.297342e-01,2.779554e-02,1.452500e-01,5.852455e-02,1.903473e-02,2.580303e-02,1.557626e-02,4.452604e-03"	0.915831	0.161139	-0.114082	-5635.047811	5
18	50	P6	B21	3825	0.889789	0.005942	0.000059	0.028627	0	0.040042	0.009011	0.024475	0.002055	0.011843	0.075584	0.055157	0.008076	0.006561	0.002055	0.024534	0.002055	0.026589	0.072906	0.005708	-4892.501108	138	-1	0.925702	"5.602360e-01,1.487196e-01,2.247650e-02,1.392159e-01,6.725753e-02,1.626646e-02,2.282571e-02,1.567397e-02,7.328361e-03"	0.673563	0.184177	-0.051381	-5417.656015	7
18	51	P6	B17	4059	0.810821	0.000002	0	0.112877	0	0.071894	0	0.004406	0	0.000001	0.0763	0.117283	0.000001	0	0	0.004406	0	0.004406	0.096793	-0.020491	-5117.715752	70	-1	0.982333	"5.671849e-01,1.369198e-01,2.807328e-02,1.484672e-01,5.645270e-02,1.675040e-02,2.867890e-02,1.428116e-02,3.191653e-03"	1.005305	0.151278	-0.132887	-5665.50246	6
18	52	P6	B11	4042	0.839702	0	0	0.084544	0	0.069984	0	0.00577	0	0	0.075754	0.090314	0	0	0	0.00577	0	0.00577	0.083034	-0.00728	-5099.697328	126	-1	0.978219	"5.623608e-01,1.424371e-01,2.846913e-02,1.490745e-01,5.743734e-02,1.462613e-02,2.531839e-02,1.632669e-02,3.949862e-03"	0.936455	0.152657	-0.114643	-5655.492784	6
18	53	P6	B20	4046	0.81187	0.015137	0.000776	0.096537	0	0.07525	0	0.000422	0.000007	0.008352	0.07568	0.096966	0.004179	0.000007	0.000007	0.001199	0.000007	0.001206	0.094668	-0.010643	-5050.208586	170	-1	0.979187	"5.717311e-01,1.378591e-01,2.294868e-02,1.467339e-01,5.603006e-02,1.900276e-02,2.541074e-02,1.267577e-02,7.607835e-03"	0.863098	0.153662	-0.094994	-5615.201836	6
18	54	P6	287-G13	3069	0.865609	0	0	0.071674	0	0.055136	0	0.007581	0	0	0.062717	0.079255	0	0	0	0.007581	0	0.007581	0.070986	-0.008269	-3894.996001	82	-1	0.74274	"5.559512e-01,1.456219e-01,2.769959e-02,1.524082e-01,5.920310e-02,1.485520e-02,2.608482e-02,1.444651e-02,3.729429e-03"	0.908473	0.155341	-0.108507	-4321.478462	9
18	55	P6	281-G11	3453	0.862139	0	0	0.067631	0	0.054568	0	0.01566	0.000001	0.000001	0.07023	0.083292	0.000001	0.000001	0.000001	0.01566	0.000001	0.015662	0.076761	-0.006531	-4300.473933	90	-1	0.835673	"5.688357e-01,1.413117e-01,2.368451e-02,1.551479e-01,5.248179e-02,1.349381e-02,2.602620e-02,1.308626e-02,5.932120e-03"	0.947199	0.140796	-0.109671	-4771.582022	6
18	56	P6	281-G225	4053	0.851733	0	0	0.06343	0.011501	0.058594	0	0.014742	0	0.008626	0.073335	0.089673	0.005751	0	0.005751	0.014742	0	0.014742	0.087255	-0.002418	-5053.210442	126	-1	0.980881	"5.724751e-01,1.381689e-01,2.262403e-02,1.447299e-01,5.911397e-02,1.788825e-02,2.724209e-02,1.306894e-02,4.688754e-03"	0.843559	0.162525	-0.094005	-5600.885888	5
19	20	P11	P1	4033	0.894113	0	0	0.001394	0	0.082993	0	0.021501	0	0	0.104493	0.022895	0	0	0	0.021501	0	0.021501	0.063694	0.040799	-5032.672563	142	-1	0.976041	"5.609089e-01,1.563021e-01,2.333507e-02,1.354120e-01,6.261774e-02,1.252139e-02,3.153881e-02,1.370671e-02,3.657274e-03"	0.876331	0.167959	-0.106346	-5604.079037	6
