a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
6	11	281-G126	281-G49	4018	0.931038	0	0	0.000006	0	0.023691	0	0.045265	0	0	0.068956	0.045272	0	0	0	0.045265	0	0.045265	0.057114	0.011842	-5105.405277	130	-1	0.917771	"5.432087e-01,1.510853e-01,2.678891e-02,1.422182e-01,7.226041e-02,1.356926e-02,2.713821e-02,1.801898e-02,5.712034e-03"	0.746289	0.190752	-0.075826	-5795.046791	7
6	12	281-G126	281-G46	4304	0.924049	0	0	0.000462	0	0.000001	0.000003	0.075484	0	0.000003	0.075489	0.075947	0.000002	0.000002	0	0.075484	0	0.075484	0.075719	-0.00023	-5503.585322	130	-1	0.983097	"5.436664e-01,1.485718e-01,2.661354e-02,1.460323e-01,6.564056e-02,1.694298e-02,3.222846e-02,1.286980e-02,7.434055e-03"	0.896428	0.171269	-0.114206	-6217.498304	6
6	13	281-G126	281-G47	4230	0.903058	0	0	0.023864	0	0.067169	0	0.005908	0.000001	0.000001	0.073078	0.029773	0.000001	0.000001	0.000001	0.005908	0.000001	0.005909	0.051426	0.021652	-5410.599348	158	-1	0.966195	"5.399080e-01,1.510668e-01,2.880502e-02,1.409579e-01,7.100577e-02,1.629729e-02,2.728326e-02,2.051285e-02,4.162983e-03"	0.789912	0.184467	-0.08744	-6164.907918	9
6	14	281-G126	281-G52	4209	0.931313	0	0	0.00001	0	0.008671	0	0.060006	0	0	0.068677	0.060016	0	0	0	0.060006	0	0.060006	0.064346	0.00433	-5410.715818	110	-1	0.961398	"5.371398e-01,1.545311e-01,2.726006e-02,1.477663e-01,6.599922e-02,1.518278e-02,3.272900e-02,1.276084e-02,6.630959e-03"	0.908936	0.169129	-0.116777	-6107.498665	6
6	15	281-G126	281-G53	4286	0.890007	0	0	0.039948	0	0.055071	0	0.014974	0	0	0.070046	0.054922	0	0	0	0.014974	0	0.014975	0.062484	0.007562	-5514.972133	158	-1	0.978986	"5.303328e-01,1.582897e-01,2.998968e-02,1.527438e-01,6.124521e-02,1.533207e-02,2.668073e-02,1.796608e-02,7.419889e-03"	0.925304	0.15273	-0.111596	-6267.392909	6
6	16	281-G126	281-G45	4129	0.917332	0	0	0.000039	0	0.068005	0	0.014623	0	0	0.082629	0.014663	0	0	0	0.014623	0	0.014623	0.048646	0.033983	-5326.097628	78	-1	0.943125	"5.344977e-01,1.629604e-01,2.408684e-02,1.415037e-01,6.889705e-02,1.523101e-02,3.056118e-02,1.528450e-02,6.977603e-03"	0.793184	0.176828	-0.085451	-6035.833312	7
7	8	281-G35	281-G43	4282	0.929523	0	0	0.000061	0	0.000166	0.000002	0.070248	0	0.000002	0.070417	0.070309	0.000001	0.000001	0	0.070248	0	0.070248	0.070364	0.000053	-5512.014765	94	-1	0.978072	"5.366320e-01,1.481217e-01,2.796062e-02,1.565335e-01,6.309713e-02,1.554442e-02,3.038687e-02,1.362765e-02,8.096004e-03"	0.924725	0.16089	-0.116512	-6213.251924	6
7	9	281-G35	281-G44	4074	0.907428	0	0	0.012528	0	0.047546	0	0.032497	0.000001	0.000001	0.080044	0.045026	0.000001	0.000001	0.000001	0.032497	0.000001	0.032498	0.062535	0.017509	-5288.819816	110	-1	0.930562	"5.328681e-01,1.542755e-01,2.731935e-02,1.545208e-01,6.442666e-02,1.328253e-02,3.162723e-02,1.567289e-02,6.006910e-03"	0.914941	0.162407	-0.114586	-5934.650145	9
7	10	281-G35	281-G50	3776	0.862691	0.000003	0	0.072921	0	0.063106	0	0.001277	0.000003	0.000004	0.064385	0.0742	0.000003	0.000003	0.000003	0.001277	0.000003	0.001279	0.069294	-0.004907	-4895.960434	82	-1	0.862494	"5.365994e-01,1.428260e-01,3.227264e-02,1.571198e-01,6.310539e-02,1.547575e-02,2.857834e-02,1.932956e-02,4.693079e-03"	0.964275	0.159517	-0.127118	-5536.729579	9
7	11	281-G35	281-G49	4019	0.923896	0	0	0.000129	0	0.04275	0	0.033224	0.000001	0.000001	0.075975	0.033353	0.000001	0.000001	0.000001	0.033224	0.000001	0.033225	0.054664	0.021311	-5181.961306	195	-1	0.917999	"5.340688e-01,1.542989e-01,2.701520e-02,1.504247e-01,6.779367e-02,1.410033e-02,2.828656e-02,1.958389e-02,4.427884e-03"	0.815736	0.172192	-0.090317	-5835.857129	6
7	12	281-G35	281-G46	4308	0.916146	0	0	0.014784	0	0.004202	0	0.064868	0	0	0.06907	0.079652	0	0	0	0.064868	0	0.064868	0.074361	-0.005291	-5594.199657	134	-1	0.984011	"5.336121e-01,1.482569e-01,3.049523e-02,1.560236e-01,6.401589e-02,1.507330e-02,3.255449e-02,1.385980e-02,6.108668e-03"	0.984908	0.161549	-0.1346	-6271.811807	6
7	13	281-G35	281-G47	4233	0.900086	0	0	0.029804	0	0.062158	0	0.007951	0	0	0.07011	0.037755	0	0	0	0.007952	0	0.007952	0.053933	0.016177	-5498.396251	102	-1	0.96688	"5.286699e-01,1.573154e-01,2.691560e-02,1.536005e-01,6.396675e-02,1.679256e-02,2.619831e-02,2.007188e-02,6.469165e-03"	0.830336	0.15956	-0.088837	-6213.635293	6
7	14	281-G35	281-G52	4211	0.922061	0	0	0.000745	0	0.025308	0	0.051886	0	0	0.077194	0.052631	0	0	0	0.051886	0	0.051886	0.064913	0.012282	-5488.119852	142	-1	0.961855	"5.348074e-01,1.501644e-01,3.057660e-02,1.496593e-01,6.752691e-02,1.450353e-02,3.154498e-02,1.696647e-02,4.250403e-03"	0.919953	0.171643	-0.121618	-6140.491016	6
7	15	281-G35	281-G53	4286	0.927396	0	0	0.00273	0	0.015964	0	0.05391	0	0	0.069875	0.05664	0	0	0	0.05391	0	0.05391	0.063257	0.006617	-5588.773895	154	-1	0.978986	"5.300391e-01,1.504025e-01,3.115679e-02,1.521685e-01,6.884149e-02,1.483551e-02,2.852618e-02,1.729043e-02,6.739465e-03"	0.866962	0.174556	-0.106957	-6293.759983	6
7	16	281-G35	281-G45	4127	0.930745	0	0	0.000354	0	0.057185	0	0.011716	0	0	0.068901	0.01207	0	0	0	0.011716	0	0.011716	0.040485	0.028416	-5395.710252	250	-1	0.942668	"5.306290e-01,1.592335e-01,2.394623e-02,1.472209e-01,6.999412e-02,1.660659e-02,2.734852e-02,1.871612e-02,6.305059e-03"	0.732844	0.17807	-0.067658	-6061.971664	9
8	9	281-G43	281-G44	4064	0.936415	0	0	0.001522	0	0.017539	0	0.044525	0	0	0.062063	0.046046	0	0	0	0.044525	0	0.044525	0.054055	0.008009	-5189.00748	106	-1	0.928278	"5.462256e-01,1.510668e-01,2.639432e-02,1.432986e-01,6.817985e-02,1.447164e-02,2.893762e-02,1.534265e-02,6.082882e-03"	0.811558	0.179652	-0.092248	-5857.195803	9
8	10	281-G43	281-G50	3765	0.91405	0	0	0.019787	0	0.007497	0	0.058666	0	0	0.066163	0.078452	0	0	0	0.058666	0	0.058666	0.072308	-0.006145	-4788.763818	134	-1	0.859982	"5.508623e-01,1.435047e-01,3.113564e-02,1.450404e-01,6.331740e-02,1.495700e-02,2.739237e-02,1.669687e-02,7.093241e-03"	0.924359	0.167185	-0.120265	-5449.0715	7
8	11	281-G43	281-G49	4016	0.942298	0	0	0	0	0.01559	0	0.042111	0	0	0.057702	0.042112	0	0	0	0.042111	0	0.042112	0.049907	0.007795	-5105.968406	130	-1	0.917314	"5.373253e-01,1.566262e-01,2.768940e-02,1.461089e-01,6.864186e-02,1.317657e-02,2.789974e-02,1.709210e-02,5.439894e-03"	0.809843	0.176642	-0.090448	-5808.508376	10
