a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
7	10	261-G19	281-G249	3209	0.869591	0.000003	0	0.058291	0	0.066188	0.005899	0.000028	0	0.004426	0.072114	0.058319	0.00295	0.00295	0	0.000028	0	0.000028	0.068168	0.003948	-4039.714187	78	-1	0.608918	"5.709627e-01,1.448218e-01,2.326428e-02,1.433162e-01,6.070413e-02,1.599672e-02,2.569556e-02,1.230478e-02,2.933808e-03"	0.806532	0.166131	-0.084997	-4456.912769	9
7	11	261-G19	261-G20	2568	0.862588	0.000006	0	0.06009	0	0.077255	0	0.000061	0	0.000003	0.077317	0.060151	0.000001	0	0	0.000061	0	0.000061	0.068737	0.008583	-3190.922481	114	-1	0.487287	"5.734211e-01,1.446672e-01,2.425150e-02,1.448341e-01,5.781881e-02,1.478783e-02,2.421164e-02,1.302991e-02,2.977853e-03"	0.83819	0.158069	-0.090327	-3531.161718	10
7	12	261-G19	274-G15	3028	0.836025	0.037189	0.008507	0.036154	0.000004	0.071131	0	0.01099	0	0.027104	0.082121	0.047148	0.013553	0	0.000002	0.019497	0	0.019497	0.091738	0.017489	-3843.226322	106	-1	0.574573	"5.745341e-01,1.388009e-01,2.391567e-02,1.364871e-01,6.662141e-02,1.667217e-02,2.183870e-02,1.603864e-02,5.091305e-03"	0.686782	0.188327	-0.056403	-4242.106456	7
7	13	261-G19	281-G42	3180	0.877329	0.000354	0	0.051973	0	0.061339	0	0.009006	0	0.000177	0.070345	0.060979	0.000089	0	0	0.009006	0	0.009006	0.065839	0.004683	-3976.649978	122	-1	0.603416	"5.758114e-01,1.387755e-01,2.117953e-02,1.401455e-01,6.605697e-02,1.608020e-02,2.714895e-02,1.277992e-02,2.022111e-03"	0.731618	0.185496	-0.069562	-4374.574229	9
7	14	261-G19	281-G260	3212	0.855407	0.000025	0	0.072812	0	0.068176	0.003579	0	0	0.002697	0.071756	0.072812	0.001796	0.00179	0	0	0	0	0.074086	-0.002318	-3949.313806	434	-1	0.609488	"5.830314e-01,1.324204e-01,2.241450e-02,1.460725e-01,5.723081e-02,1.731271e-02,2.325575e-02,1.544903e-02,2.812847e-03"	0.798001	0.160344	-0.080123	-4404.859787	7
7	15	261-G19	281-G262	3194	0.883904	0	0	0.044655	0	0.057121	0	0.014319	0	0.000001	0.071441	0.058975	0	0	0	0.014319	0	0.01432	0.065208	0.006233	-3953.847211	66	-1	0.606072	"5.772361e-01,1.397264e-01,2.194831e-02,1.459303e-01,6.012202e-02,1.432482e-02,2.155194e-02,1.430471e-02,4.855415e-03"	0.723533	0.168039	-0.061856	-4393.586752	10
7	16	261-G19	281-G264	3191	0.887171	0	0	0.040832	0	0.071966	0	0.000027	0.000004	0.000004	0.071997	0.040863	0.000004	0.000004	0.000004	0.000027	0.000004	0.000031	0.05643	0.015567	-4010.734269	74	-1	0.605503	"5.608429e-01,1.519400e-01,2.484576e-02,1.465677e-01,5.971801e-02,1.453835e-02,2.409235e-02,1.330273e-02,4.152175e-03"	0.819487	0.159126	-0.085598	-4481.471559	10
7	17	261-G19	281-G265	3197	0.869148	0.001569	0.004589	0.046705	0.001318	0.044907	0	0.031763	0	0.006362	0.076671	0.079787	0.003346	0	0.000659	0.036352	0	0.036352	0.084261	-0.000899	-4032.239391	190	-1	0.606641	"5.750935e-01,1.403237e-01,2.321512e-02,1.394520e-01,6.382194e-02,1.634075e-02,2.568540e-02,1.093448e-02,5.133123e-03"	0.766202	0.1793	-0.078168	-4437.913603	9
7	18	261-G19	281-G259	3208	0.876236	0	0	0.050905	0	0.026931	0.002148	0.043754	0.000025	0.001636	0.072858	0.094685	0.001099	0.001099	0.000025	0.043754	0.000025	0.043779	0.084846	-0.011987	-4015.793413	122	-1	0.608729	"5.741832e-01,1.374017e-01,2.709414e-02,1.475989e-01,5.812591e-02,1.492402e-02,2.533618e-02,1.141369e-02,3.922314e-03"	0.902013	0.159788	-0.109298	-4454.500199	9
7	19	261-G19	261-G18	2746	0.859731	0.000014	0	0.055342	0.000003	0.084909	0	0	0	0.00001	0.084909	0.055346	0.000005	0	0.000002	0	0	0	0.070136	0.014783	-3430.543227	86	-1	0.521063	"5.717116e-01,1.474847e-01,2.181521e-02,1.407682e-01,5.851219e-02,1.644099e-02,2.469440e-02,1.566257e-02,2.910143e-03"	0.79487	0.159492	-0.078895	-3796.152548	10
7	20	261-G19	268-G251	3215	0.847397	0.005385	0.000011	0.075073	0	0.066757	0	0.000112	0.005266	0.007969	0.072134	0.08045	0.006618	0.005266	0.005266	0.000123	0.005266	0.005389	0.078996	-0.004158	-3974.382191	78	-1	0.610057	"5.824354e-01,1.362342e-01,1.831462e-02,1.490185e-01,5.466799e-02,1.784758e-02,2.461006e-02,1.145790e-02,5.413766e-03"	0.785189	0.152925	-0.073559	-4386.232807	7
7	21	261-G19	261-G26	3181	0.892055	0.000083	0.000001	0.036024	0	0.059897	0	0.011122	0.000818	0.00086	0.071837	0.047965	0.000839	0.000819	0.000818	0.011123	0.000818	0.011941	0.059943	0.011936	-3987.223434	86	-1	0.603605	"5.698315e-01,1.459644e-01,2.288938e-02,1.425271e-01,6.442318e-02,1.365599e-02,2.392588e-02,1.340279e-02,3.379762e-03"	0.726683	0.177785	-0.065724	-4412.308535	9
7	22	261-G19	Y21	3203	0.886496	0	0.000001	0.040699	0	0.000367	0	0.072436	0.000001	0.000002	0.072804	0.113136	0.000001	0.000001	0.000001	0.072437	0.000001	0.072438	0.092971	-0.020166	-4000.666553	107	-1	0.60778	"5.759527e-01,1.312646e-01,3.039696e-02,1.434278e-01,6.337597e-02,1.445808e-02,2.479415e-02,1.070967e-02,5.620053e-03"	0.870852	0.178498	-0.110185	-4465.855017	7
7	23	261-G19	281-G23	3181	0.821774	0	0	0.112907	0	0.065167	0	0.000144	0.000007	0.000007	0.065319	0.113059	0.000007	0.000007	0.000007	0.000144	0.000007	0.000152	0.089189	-0.02387	-3962.765498	82	-1	0.603605	"5.815610e-01,1.292925e-01,2.576241e-02,1.501985e-01,5.679178e-02,1.572721e-02,2.273290e-02,1.402506e-02,3.908691e-03"	0.853914	0.158752	-0.095072	-4397.144373	7
7	24	261-G19	281-G184	3207	0.854793	0	0	0.072085	0.002025	0.044784	0.006632	0.01968	0	0.006493	0.071096	0.09379	0.004329	0.003316	0.001013	0.01968	0	0.01968	0.086772	-0.01365	-3993.715958	66	-1	0.608539	"5.744748e-01,1.380135e-01,2.582657e-02,1.413723e-01,6.190174e-02,1.745039e-02,2.344784e-02,1.153732e-02,5.975436e-03"	0.79601	0.17308	-0.084796	-4465.01531	9
7	25	261-G19	281-G26	2403	0.885931	0.000143	0	0.021095	0	0.092829	0	0	0.000001	0.000073	0.09283	0.021096	0.000037	0.000001	0.000001	0	0.000001	0.000001	0.057035	0.035867	-3114.360269	102	-1	0.455977	"5.581909e-01,1.581584e-01,2.226008e-02,1.357355e-01,6.415448e-02,1.794436e-02,2.341778e-02,1.756326e-02,2.575328e-03"	0.711998	0.171042	-0.059429	-3435.41619	10
7	26	261-G19	Y08	3191	0.869875	0.000014	0	0.061503	0	0.05481	0	0.013798	0	0.000007	0.068608	0.075301	0.000004	0	0	0.013798	0	0.013798	0.071962	-0.003347	-3949.895299	58	-1	0.605503	"5.780320e-01,1.353223e-01,2.390518e-02,1.456045e-01,6.014884e-02,1.587335e-02,2.331474e-02,1.289532e-02,4.903714e-03"	0.785051	0.168524	-0.079748	-4416.720578	10
7	27	261-G19	281-G121	3220	0.913772	0	0	0.01548	0.000538	0.04159	0	0.028619	0	0.000404	0.070209	0.044638	0.000269	0	0.000269	0.028619	0	0.028619	0.057692	0.013055	-3988.227388	102	-1	0.611006	"5.729089e-01,1.412922e-01,2.286893e-02,1.483756e-01,6.080771e-02,1.234130e-02,2.541285e-02,1.208727e-02,3.905279e-03"	0.794008	0.167802	-0.082063	-4446.74299	9
7	28	261-G19	281-G141	3211	0.910498	0	0	0.002074	0.012106	0.026007	0	0.049315	0	0.00908	0.075322	0.063495	0.006053	0	0.006053	0.049315	0	0.049315	0.075462	0.011967	-4006.707967	158	-1	0.609298	"5.753623e-01,1.374931e-01,2.431589e-02,1.413518e-01,6.666607e-02,1.329727e-02,2.625538e-02,1.194250e-02,3.315688e-03"	0.758576	0.187974	-0.078818	-4440.085068	10
7	29	261-G19	P2	3209	0.884463	0	0	0.044442	0.001657	0.038595	0	0.02887	0.001972	0.003215	0.069437	0.076942	0.002801	0.001972	0.002801	0.02887	0.001972	0.030842	0.074018	-0.002924	-4048.588426	162	-1	0.608918	"5.730856e-01,1.409459e-01,2.363746e-02,1.418083e-01,6.237069e-02,1.679454e-02,2.319951e-02,1.307874e-02,5.079161e-03"	0.750945	0.17351	-0.071572	-4476.462108	7
7	30	261-G19	P12	3200	0.869127	0.000009	0	0.056937	0	0.055471	0.018456	0	0	0.013846	0.073927	0.056938	0.00923	0.009228	0	0	0	0	0.074665	-0.000733	-3932.372211	62	-1	0.607211	"5.782469e-01,1.395936e-01,2.184414e-02,1.471433e-01,5.553732e-02,1.655950e-02,2.103100e-02,1.613172e-02,3.912461e-03"	0.772006	0.15329	-0.070181	-4400.219559	9
7	31	261-G19	P21	3213	0.908276	0	0	0.017283	0	0.043251	0.002276	0.028915	0	0.001707	0.074441	0.046198	0.001138	0.001138	0	0.028915	0	0.028915	0.061458	0.012984	-4013.33295	154	-1	0.609677	"5.715326e-01,1.427202e-01,2.469207e-02,1.430664e-01,6.477130e-02,1.231280e-02,2.210721e-02,1.509888e-02,3.698580e-03"	0.722531	0.179922	-0.065111	-4456.217846	9
7	32	261-G19	P20	3209	0.873199	0	0	0.055427	0	0.00479	0	0.066584	0	0	0.071374	0.122011	0	0	0	0.066584	0	0.066584	0.096692	-0.025318	-4012.256342	98	-1	0.608918	"5.766159e-01,1.319313e-01,2.850340e-02,1.421207e-01,6.034198e-02,1.857207e-02,2.566977e-02,1.045194e-02,5.792939e-03"	0.897769	0.168907	-0.113282	-4486.12153	7
7	33	261-G19	P18	3213	0.925984	0	0	0.001017	0	0.072973	0	0.000026	0	0	0.073	0.001043	0	0	0	0.000026	0	0.000026	0.037021	0.035978	-4011.776966	86	-1	0.609677	"5.601821e-01,1.561293e-01,2.048508e-02,1.420310e-01,6.502458e-02,1.444370e-02,2.655216e-02,1.259524e-02,2.556886e-03"	0.723376	0.174686	-0.063811	-4486.335737	10
7	34	261-G19	P13	3211	0.894995	0	0	0.03204	0.000105	0.031431	0	0.041428	0	0.000079	0.07286	0.073574	0.000053	0	0.000053	0.041428	0	0.041428	0.07327	-0.000304	-4045.211677	82	-1	0.609298	"5.678874e-01,1.451226e-01,2.403351e-02,1.443663e-01,6.056491e-02,1.581523e-02,2.742192e-02,9.378658e-03,5.409466e-03"	0.849592	0.165415	-0.097166	-4484.483331	10
7	35	261-G19	281-G24	2994	0.914898	0	0	0.015744	0	0.003513	0	0.06208	0.003765	0.003765	0.069358	0.081589	0.003765	0.003765	0.003765	0.06208	0.003765	0.065845	0.075473	-0.006115	-3840.878425	174	-1	0.568121	"5.615047e-01,1.488523e-01,2.775097e-02,1.446312e-01,5.923919e-02,1.655483e-02,2.476670e-02,1.090818e-02,5.791955e-03"	0.886536	0.158621	-0.104218	-4244.759889	9
7	36	261-G19	281-G25	2807	0.886186	0.000007	0	0.044737	0	0.069069	0	0	0	0.000004	0.069069	0.044738	0.000002	0	0	0	0	0	0.056907	0.012166	-3541.519017	70	-1	0.532638	"5.684603e-01,1.466470e-01,2.151351e-02,1.409794e-01,6.379535e-02,1.751433e-02,2.473175e-02,1.347131e-02,2.887095e-03"	0.7249	0.17485	-0.06431	-3944.734091	9
7	37	261-G19	281-G29	2317	0.918605	0	0	0.000217	0	0.030396	0	0.050778	0.000004	0.000004	0.081178	0.050999	0.000004	0.000004	0.000004	0.050778	0.000004	0.050782	0.066088	0.015089	-2889.909648	126	-1	0.439658	"5.794432e-01,1.388012e-01,2.313592e-02,1.421455e-01,6.107523e-02,1.359252e-02,2.661481e-02,1.217820e-02,3.013408e-03"	0.814581	0.171334	-0.089599	-3203.966086	7
7	38	261-G19	Y03	3167	0.870695	0.00012	0.003557	0.039759	0.012533	0.043748	0	0.029588	0	0.013017	0.073336	0.081881	0.008075	0	0.006267	0.033145	0	0.033145	0.087492	0.001994	-3978.870029	158	-1	0.600949	"5.778627e-01,1.356516e-01,2.506858e-02,1.417512e-01,6.375015e-02,1.476669e-02,2.132777e-02,1.386749e-02,5.953843e-03"	0.727784	0.180886	-0.06699	-4395.706774	7
7	39	261-G19	281-G34	3167	0.879682	0	0	0.05213	0.005977	0.01701	0.009601	0.03385	0.001751	0.013434	0.062212	0.093707	0.00954	0.006551	0.004739	0.03385	0.001751	0.035601	0.085748	-0.01756	-3990.383052	166	-1	0.600949	"5.717761e-01,1.369689e-01,2.919392e-02,1.404055e-01,6.419005e-02,1.761471e-02,2.036722e-02,1.310957e-02,6.373964e-03"	0.7721	0.179472	-0.080032	-4465.301136	7
7	40	261-G19	281-G56	3192	0.870206	0	0	0.057612	0	0.066433	0	0.00575	0	0	0.072183	0.063362	0	0	0	0.00575	0	0.00575	0.067772	0.004411	-3993.261764	122	-1	0.605693	"5.715579e-01,1.387022e-01,2.701281e-02,1.441124e-01,6.149220e-02,1.553549e-02,2.299532e-02,1.399043e-02,4.601118e-03"	0.813243	0.169704	-0.088495	-4461.918072	9
7	41	261-G19	281-G55	3049	0.892869	0.00001	0	0.03883	0.000001	0.063818	0	0.004472	0	0.000006	0.068291	0.043303	0.000003	0	0	0.004472	0	0.004472	0.055802	0.012494	-3875.731041	66	-1	0.578558	"5.627410e-01,1.518475e-01,2.199792e-02,1.410555e-01,6.177283e-02,2.034240e-02,2.328136e-02,1.181960e-02,5.141891e-03"	0.732997	0.166798	-0.064166	-4314.304476	7
7	42	261-G19	281-G27	3205	0.862431	0.000013	0	0.063722	0	0.066268	0	0.007565	0	0.000007	0.073833	0.071287	0.000003	0	0	0.007565	0	0.007565	0.072567	0.001273	-4030.455489	78	-1	0.608159	"5.680815e-01,1.466833e-01,2.266255e-02,1.401746e-01,6.248482e-02,1.827365e-02,2.554676e-02,1.156325e-02,4.529567e-03"	0.771536	0.171236	-0.076832	-4469.719117	7
7	43	261-G19	274-G13	2324	0.816534	0.010947	0	0.071976	0.01472	0.085823	0	0	0	0.016514	0.085823	0.086696	0.010097	0	0.00736	0	0	0	0.099093	0.006923	-2991.336236	122	-1	0.440987	"5.687981e-01,1.423107e-01,2.417492e-02,1.433594e-01,5.915916e-02,1.878195e-02,2.282128e-02,1.563035e-02,4.964105e-03"	0.794403	0.161162	-0.079455	-3291.197868	10
7	44	261-G19	281-G22	3120	0.877352	0.000137	0.000077	0.047543	0.000008	0.024461	0	0.05042	0	0.000152	0.074882	0.097972	0.000077	0	0.000004	0.050497	0	0.050497	0.086577	-0.011541	-3887.667306	111	-1	0.59203	"5.804649e-01,1.339822e-01,2.501253e-02,1.398791e-01,6.053626e-02,1.861044e-02,2.508818e-02,1.144975e-02,4.976674e-03"	0.827615	0.170996	-0.093331	-4330.538419	7
7	45	261-G19	281-G33	3146	0.918594	0	0	0.01277	0.004935	0.034194	0	0.029507	0	0.003701	0.063701	0.047212	0.002467	0	0.002467	0.029507	0	0.029507	0.057924	0.010712	-3994.189201	90	-1	0.596964	"5.603558e-01,1.526705e-01,2.240811e-02,1.487776e-01,6.189214e-02,1.354018e-02,2.511400e-02,1.053543e-02,4.706160e-03"	0.767822	0.16591	-0.073785	-4403.712311	7
7	46	261-G19	274-G14	3204	0.829195	0.000214	0	0.097406	0	0.073183	0	0.000001	0.000001	0.000108	0.073185	0.097408	0.000055	0.000001	0.000001	0.000001	0.000001	0.000002	0.085404	-0.012112	-3978.966199	106	-1	0.60797	"5.790521e-01,1.339558e-01,2.474370e-02,1.373370e-01,6.284654e-02,2.077536e-02,2.541062e-02,1.290465e-02,2.974311e-03"	0.798044	0.176969	-0.086986	-4434.871092	10
7	47	261-G19	261-G23	3211	0.845562	0.000008	0	0.078927	0.000001	0.075481	0.000014	0.000006	0	0.000016	0.075501	0.078935	0.00001	0.000008	0.000001	0.000006	0	0.000006	0.07723	-0.001723	-4035.974792	70	-1	0.609298	"5.693012e-01,1.428329e-01,2.587178e-02,1.484251e-01,5.497400e-02,1.680157e-02,2.473286e-02,1.456863e-02,2.492026e-03"	0.920519	0.147291	-0.106884	-4471.362492	9
7	48	261-G19	281-G28	3096	0.851156	0.000015	0	0.063082	0.013853	0.060851	0	0.011043	0	0.010397	0.071894	0.087978	0.00693	0	0.006926	0.011043	0	0.011043	0.08687	-0.001116	-3982.474597	74	-1	0.587476	"5.637329e-01,1.486781e-01,2.494921e-02,1.442866e-01,5.883235e-02,1.801829e-02,2.548653e-02,1.069542e-02,5.320673e-03"	0.857279	0.158103	-0.095686	-4372.548912	9
7	49	261-G19	268-G250	3202	0.856114	0	0	0.07034	0	0.049858	0	0.023688	0	0	0.073547	0.094028	0	0	0	0.023688	0	0.023688	0.083787	-0.010241	-4076.2987	78	-1	0.60759	"5.600258e-01,1.507133e-01,2.774032e-02,1.489981e-01,5.382285e-02,1.671823e-02,2.652904e-02,1.028942e-02,5.162965e-03"	1.008296	0.141272	-0.125968	-4514.575433	7
7	50	261-G19	Y05	2837	0.913076	0.000056	0	0.012667	0	0.072775	0	0.001424	0.000002	0.00003	0.074201	0.014093	0.000016	0.000002	0.000002	0.001424	0.000002	0.001426	0.044175	0.030054	-3570.075443	114	-1	0.53833	"5.674017e-01,1.510019e-01,2.335188e-02,1.413765e-01,6.350904e-02,1.338384e-02,2.136581e-02,1.494694e-02,3.662280e-03"	0.704115	0.173794	-0.057907	-3947.323839	7
7	51	261-G19	Y09	3205	0.906733	0	0	0.023851	0	0.034068	0.000001	0.035346	0	0.000001	0.069416	0.059198	0.000001	0.000001	0.000001	0.035346	0	0.035347	0.064308	0.005109	-3993.282623	82	-1	0.608159	"5.664146e-01,1.455167e-01,2.635769e-02,1.466327e-01,6.123988e-02,1.280295e-02,2.378220e-02,1.265585e-02,4.597475e-03"	0.818746	0.166527	-0.088709	-4466.937969	9
7	52	261-G19	Y04	3082	0.857551	0	0	0.068525	0	0.060668	0	0.013256	0	0	0.073924	0.081781	0	0	0	0.013256	0	0.013256	0.077853	-0.003929	-3949.697475	78	-1	0.58482	"5.612861e-01,1.490513e-01,2.761559e-02,1.450736e-01,6.161231e-02,1.396879e-02,2.547920e-02,1.271020e-02,3.202898e-03"	0.861756	0.164783	-0.100393	-4349.059283	10
7	53	261-G19	Y01	3157	0.849005	0.000107	0	0.074837	0.004309	0.069593	0.002105	0.000044	0	0.004864	0.071743	0.07919	0.003234	0.001053	0.002155	0.000044	0	0.000044	0.078727	-0.002622	-4052.407962	75	-1	0.599051	"5.653935e-01,1.484587e-01,2.476357e-02,1.378870e-01,6.455409e-02,1.793984e-02,2.532109e-02,1.241532e-02,3.266894e-03"	0.775856	0.176	-0.079889	-4438.787168	9
7	54	261-G19	Y07	3070	0.920258	0	0	0.000021	0.006071	0.073645	0	0.000004	0	0.004553	0.07365	0.006097	0.003036	0	0.003036	0.000005	0	0.000005	0.042909	0.036812	-3791.087311	90	-1	0.582543	"5.709412e-01,1.505760e-01,1.596618e-02,1.471387e-01,6.053608e-02,1.347823e-02,2.409637e-02,1.385024e-02,3.416967e-03"	0.661796	0.165804	-0.04391	-4216.628886	7
7	55	261-G19	Y02	3196	0.84728	0	0	0.083491	0	0.04941	0	0.01982	0	0	0.06923	0.103311	0	0	0	0.01982	0	0.01982	0.08627	-0.01704	-4054.555052	98	-1	0.606452	"5.702859e-01,1.390536e-01,2.855265e-02,1.487708e-01,5.648705e-02,1.577982e-02,2.173650e-02,1.472696e-02,4.606756e-03"	0.890277	0.153239	-0.102227	-4481.286093	7
7	56	261-G19	Y06	3039	0.891559	0	0	0.041849	0.000002	0.05032	0	0.015431	0.000839	0.000841	0.06659	0.058121	0.00084	0.000839	0.00084	0.015431	0.000839	0.016271	0.062357	0.004235	-3818.606296	66	-1	0.57666	"5.743613e-01,1.399018e-01,1.990441e-02,1.445554e-01,6.362090e-02,1.632941e-02,2.529197e-02,1.243544e-02,3.599381e-03"	0.710402	0.177505	-0.060781	-4230.70169	7
7	57	261-G19	274-G21	3124	0.915254	0.002475	0.008522	0	0	0.070501	0	0.002527	0.000722	0.010481	0.073749	0.003249	0.005602	0.000722	0.000722	0.011048	0.000722	0.01177	0.048258	0.03525	-3862.350071	178	-1	0.592789	"5.734378e-01,1.466382e-01,1.718359e-02,1.385252e-01,6.807437e-02,1.409276e-02,2.479313e-02,1.424221e-02,3.012669e-03"	0.61663	0.191502	-0.035315	-4288.406975	9
7	58	261-G19	Y10	2988	0.859974	0.000092	0	0.064538	0.002374	0.073021	0	0	0.000001	0.001828	0.073021	0.066913	0.001211	0.000001	0.001188	0	0.000001	0.000001	0.071201	0.004241	-3843.116822	67	-1	0.566983	"5.599897e-01,1.498900e-01,2.518223e-02,1.442645e-01,5.974897e-02,1.890298e-02,2.403984e-02,1.566425e-02,2.317489e-03"	0.823814	0.15809	-0.086331	-4236.883099	10
7	59	261-G19	Y15	2171	0.865877	0	0	0.07294	0	0.019936	0.000175	0.041071	0	0.000131	0.061182	0.114012	0.000088	0.000088	0	0.041071	0	0.041071	0.087684	-0.026502	-2775.152708	90	-1	0.411954	"5.661692e-01,1.410650e-01,3.384430e-02,1.431969e-01,6.006922e-02,1.635652e-02,2.339515e-02,1.280741e-02,3.096238e-03"	0.952891	0.162058	-0.125494	-3058.633589	9
7	60	261-G19	Y18	3194	0.832427	0	0	0.092844	0	0.025099	0	0.04963	0	0	0.074729	0.142474	0	0	0	0.04963	0	0.04963	0.108602	-0.033872	-4075.995888	98	-1	0.606072	"5.709836e-01,1.327742e-01,3.364428e-02,1.380284e-01,6.382205e-02,1.898605e-02,2.476022e-02,1.307704e-02,3.924218e-03"	0.915115	0.17666	-0.12308	-4522.998893	7
7	61	261-G19	Y14	2640	0.86078	0	0	0.058468	0.000003	0.069101	0.007866	0.000119	0.003663	0.009564	0.080749	0.062252	0.007597	0.007596	0.003664	0.000119	0.003663	0.003782	0.075435	0.005316	-3300.279532	110	-1	0.500949	"5.750077e-01,1.456852e-01,2.484869e-02,1.383344e-01,6.212407e-02,1.346435e-02,2.163926e-02,1.440958e-02,4.486733e-03"	0.748308	0.173346	-0.070738	-3661.379382	7
7	62	261-G19	Y11	3149	0.872879	0.000508	0	0.054811	0	0.024529	0.019774	0.0275	0	0.015084	0.071802	0.082311	0.010014	0.009887	0	0.0275	0	0.0275	0.087197	-0.015141	-4055.877463	138	-1	0.597533	"5.680958e-01,1.413248e-01,2.708472e-02,1.402146e-01,6.635173e-02,1.490770e-02,2.199039e-02,1.568778e-02,4.342464e-03"	0.739621	0.183693	-0.071483	-4456.115236	10
7	63	261-G19	Y17	3038	0.876682	0.000041	0	0.054309	0	0.04519	0.006786	0.016991	0	0.00511	0.068967	0.0713	0.003403	0.003393	0	0.016991	0	0.016991	0.073547	-0.00456	-3930.55321	90	-1	0.576471	"5.587385e-01,1.507919e-01,2.676581e-02,1.408111e-01,6.391207e-02,1.855865e-02,2.105450e-02,1.395956e-02,5.407946e-03"	0.74822	0.171834	-0.070204	-4342.079642	7
7	64	261-G19	Y12	3151	0.873671	0	0	0.052699	0	0.049931	0	0.023698	0.000001	0.000001	0.073629	0.076398	0.000001	0.000001	0.000001	0.023698	0.000001	0.023699	0.075014	-0.001384	-3972.034544	114	-1	0.597913	"5.716335e-01,1.364239e-01,2.703329e-02,1.395103e-01,6.729027e-02,1.574136e-02,2.663179e-02,1.239539e-02,3.340263e-03"	0.797516	0.1881	-0.09128	-4434.345156	7
7	65	261-G19	Y16	3177	0.894678	0	0	0.034923	0	0.000616	0.008454	0.060244	0.001086	0.007427	0.070399	0.096253	0.005313	0.005313	0.001086	0.060244	0.001086	0.06133	0.087553	-0.017153	-3980.807195	178	-1	0.602846	"5.783820e-01,1.332953e-01,2.693471e-02,1.404106e-01,6.394535e-02,1.630643e-02,2.286610e-02,1.202780e-02,5.831766e-03"	0.778803	0.181745	-0.082935	-4426.754473	9
7	66	261-G19	281-G59	3206	0.820383	0.015906	0	0.089617	0	0.074083	0	0.00001	0.000001	0.007954	0.074094	0.089629	0.003977	0.000001	0.000001	0.000011	0.000001	0.000012	0.089814	-0.007767	-3949.914651	83	-1	0.608349	"5.853867e-01,1.303057e-01,2.270445e-02,1.423766e-01,6.088081e-02,1.703799e-02,2.516823e-02,1.315280e-02,2.986803e-03"	0.786334	0.173575	-0.082105	-4389.923161	9
7	67	261-G19	Y22	3187	0.881449	0	0	0.044747	0	0.045854	0	0.027949	0	0	0.073804	0.072697	0	0	0	0.027949	0	0.027949	0.07325	0.000554	-4120.781567	122	-1	0.604744	"5.527508e-01,1.600140e-01,2.734273e-02,1.416742e-01,5.905830e-02,1.821296e-02,2.469335e-02,1.241709e-02,3.836610e-03"	0.881097	0.153656	-0.099934	-4544.607276	10
7	68	261-G19	Y23	3139	0.905643	0.000028	0	0.021623	0.000002	0.067773	0.004928	0.000003	0.000001	0.003713	0.072705	0.021629	0.002473	0.002465	0.000002	0.000003	0.000001	0.000004	0.049646	0.023075	-3945.410921	70	-1	0.595636	"5.683384e-01,1.521854e-01,1.655423e-02,1.495818e-01,5.914836e-02,1.285485e-02,2.617989e-02,1.218184e-02,2.975240e-03"	0.72249	0.16006	-0.059132	-4304.282305	10
7	69	261-G19	Y24	2709	0.892464	0	0	0.027087	0.001485	0.076999	0.000009	0	0.001957	0.003077	0.078964	0.030528	0.002703	0.001961	0.002699	0	0.001957	0.001957	0.055493	0.024956	-3428.088746	70	-1	0.514042	"5.613045e-01,1.554105e-01,2.075177e-02,1.445299e-01,5.885061e-02,1.678024e-02,2.009066e-02,1.726754e-02,5.014385e-03"	0.694002	0.157006	-0.050553	-3822.552269	10
7	70	261-G19	Y29	3163	0.871531	0.012785	0.000018	0.042826	0	0.072029	0	0.00081	0.000001	0.006411	0.072841	0.043638	0.003206	0.000001	0.000001	0.000828	0.000001	0.00083	0.064649	0.014602	-3955.6247	98	-1	0.60019	"5.750358e-01,1.428800e-01,2.014677e-02,1.370572e-01,6.575632e-02,1.783523e-02,2.365936e-02,1.339774e-02,4.231551e-03"	0.666189	0.185241	-0.049372	-4396.181455	7
7	71	261-G19	Y28	3142	0.868307	0.015205	0.015567	0.029677	0	0.010762	0.018901	0.041581	0	0.037345	0.071244	0.071258	0.021035	0.00945	0	0.057148	0	0.057148	0.103871	-0.009458	-3886.230618	118	-1	0.596205	"5.855090e-01,1.289280e-01,2.300448e-02,1.410775e-01,6.595716e-02,1.469914e-02,2.089014e-02,1.242741e-02,7.507143e-03"	0.665502	0.193408	-0.050885	-4326.338388	10
7	72	261-G19	Y25	3205	0.906952	0	0	0.021426	0	0.002343	0	0.06928	0	0	0.071622	0.090706	0	0	0	0.06928	0	0.06928	0.081164	-0.009542	-4051.850915	162	-1	0.608159	"5.699041e-01,1.386945e-01,2.731957e-02,1.451994e-01,6.203280e-02,1.495532e-02,2.712289e-02,1.024439e-02,4.526952e-03"	0.87764	0.170637	-0.108164	-4484.826955	10
